qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
Os01g0225500	CC	0005739	mitochondrion	0.841287787748	0.437879968766	1
Os01g0225500	MF	0008168	methyltransferase activity	1.51155158334	0.483216392787	5
Os01g0225500	MF	0000287	magnesium ion binding	0.993444364074	0.449423278244	6
Os01g0225500	MF	0050897	cobalt ion binding	0.101991866379	0.351071312237	12
Os01g0225500	MF	0008270	zinc ion binding	0.0465261217958	0.33601951607	13
Os01g0225500	BP	0032259	methylation	1.42865574837	0.478252315712	27
Os01g0225500	BP	0015979	photosynthesis	0.596258287978	0.416820191472	31
Os01g0225600	BP	0009269	response to desiccation	12.0541747317	0.808821659955	1
Os01g0225600	CC	0005829	cytosol	1.24247099128	0.466548897457	1
Os01g0226300	BP	0009617	response to bacterium	10.024269264	0.764419555668	1
Os01g0226300	CC	0005789	endoplasmic reticulum membrane	7.30614418088	0.697173859016	1
Os01g0226300	MF	0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	0.0636134124955	0.341321907653	1
Os01g0226300	MF	0003872	6-phosphofructokinase activity	0.0465773380604	0.336036749695	2
Os01g0226300	MF	0004601	peroxidase activity	0.0387244746919	0.333273233085	4
Os01g0226300	BP	0061615	glycolytic process through fructose-6-phosphate	0.0450216993411	0.335508996869	8
Os01g0226300	MF	0005509	calcium ion binding	0.0334897985058	0.331271916782	8
Os01g0226300	BP	0098869	cellular oxidant detoxification	0.0322612814359	0.330779990164	9
Os01g0226300	CC	0016021	integral component of membrane	0.89694220211	0.442214611314	14
Os01g0226300	MF	0003676	nucleic acid binding	0.00696814067362	0.316820626574	19
Os01g0226400	MF	0005524	ATP binding	2.77136078104	0.546420314002	1
Os01g0226400	BP	0048235	pollen sperm cell differentiation	0.258134689063	0.378471701722	1
Os01g0226400	CC	0016021	integral component of membrane	0.0208071189753	0.325644625125	1
Os01g0226400	BP	0051301	cell division	0.0426608305429	0.334690331722	22
Os01g0226500	MF	0003993	acid phosphatase activity	11.3152108123	0.793125062997	1
Os01g0226500	BP	0016311	dephosphorylation	6.27859012551	0.668529309924	1
Os01g0226500	MF	0046872	metal ion binding	2.58645575679	0.538217344492	5
Os01g0226600	MF	0008308	voltage-gated anion channel activity	10.7513731569	0.780800441422	1
Os01g0226600	BP	0006873	cellular ion homeostasis	8.78992495636	0.735186166389	1
Os01g0226600	CC	0016021	integral component of membrane	0.900522734998	0.442488812474	1
Os01g0226600	CC	0005886	plasma membrane	0.114115436032	0.353749977599	4
Os01g0226600	BP	0015698	inorganic anion transport	6.8404273244	0.684459138004	7
Os01g0226600	BP	0034220	ion transmembrane transport	4.21788520187	0.602904363527	10
Os01g0227100	MF	0016491	oxidoreductase activity	2.84101140064	0.54943895685	1
Os01g0227100	BP	0010304	PSII associated light-harvesting complex II catabolic process	2.53206781889	0.535749101077	1
Os01g0227100	CC	0016021	integral component of membrane	0.900394193536	0.44247897807	1
Os01g0227100	BP	0015996	chlorophyll catabolic process	1.95782336635	0.507867094643	2
Os01g0227200	MF	0004674	protein serine/threonine kinase activity	7.26778388568	0.69614217756	1
Os01g0227200	BP	0006468	protein phosphorylation	5.29255243721	0.638740558519	1
Os01g0227200	CC	0016021	integral component of membrane	0.713021368645	0.427307740522	1
Os01g0227200	MF	0005524	ATP binding	3.02281774373	0.557148385623	7
Os01g0227200	BP	0018212	peptidyl-tyrosine modification	0.162243149121	0.363185714518	20
Os01g0227200	MF	0004714	transmembrane receptor protein tyrosine kinase activity	0.180655940059	0.366415285064	27
Os01g0227300	MF	0003924	GTPase activity	6.68308069035	0.680066031385	1
Os01g0227300	CC	0005774	vacuolar membrane	0.739253438994	0.429542740375	1
Os01g0227300	BP	0015031	protein transport	0.112953797076	0.353499686699	1
Os01g0227300	MF	0005525	GTP binding	6.02491872761	0.661103707235	2
Os01g0227300	CC	0009507	chloroplast	0.243924982616	0.376412482634	8
Os01g0227300	CC	0005886	plasma membrane	0.0539733235333	0.338433095603	14
Os01g0227300	CC	0016021	integral component of membrane	0.0176504945442	0.323990569781	16
Os01g0227300	MF	0004767	sphingomyelin phosphodiesterase activity	0.287291868088	0.38252664034	24
Os01g0227300	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.135899725686	0.358227370126	28
Os01g0227300	MF	0004497	monooxygenase activity	0.132024025926	0.35745858053	29
Os01g0227300	MF	0005506	iron ion binding	0.125578789773	0.356154665949	31
Os01g0227300	MF	0020037	heme binding	0.105846892729	0.351939541417	32
Os01g0227500	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.92050819892	0.686675589767	1
Os01g0227500	CC	0016021	integral component of membrane	0.898827364009	0.442359047173	1
Os01g0227500	MF	0004497	monooxygenase activity	6.72314347408	0.681189445788	2
Os01g0227500	MF	0005506	iron ion binding	6.3949286126	0.671884607162	3
Os01g0227500	MF	0020037	heme binding	5.3901086648	0.641805141735	4
Os01g0227700	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.92315346356	0.686748585128	1
Os01g0227700	CC	0016021	integral component of membrane	0.89917092783	0.442385353754	1
Os01g0227700	MF	0004497	monooxygenase activity	6.7257132989	0.681261392749	2
Os01g0227700	MF	0005506	iron ion binding	6.39737298201	0.671954775972	3
Os01g0227700	MF	0020037	heme binding	5.39216895624	0.641869562374	4
Os01g0227800	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.92296496792	0.686743384103	1
Os01g0227800	CC	0016021	integral component of membrane	0.899146446241	0.442383479372	1
Os01g0227800	MF	0004497	monooxygenase activity	6.72553017893	0.681256266425	2
Os01g0227800	MF	0005506	iron ion binding	6.39719880172	0.671949776344	3
Os01g0227800	MF	0020037	heme binding	5.39202214449	0.64186497231	4
Os01g0228300	CC	0016021	integral component of membrane	0.900313772968	0.442472824926	1
Os01g0228300	CC	0005737	cytoplasm	0.626236032644	0.419604131021	4
Os01g0228300	CC	0043231	intracellular membrane-bounded organelle	0.121644543881	0.355342243082	7
Os01g0228500	CC	0016021	integral component of membrane	0.834421716844	0.437335389067	1
Os01g0228500	MF	0051287	NAD binding	0.0465868702193	0.336039956099	1
Os01g0228500	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0.0417562577948	0.334370673288	2
Os01g0228600	MF	0051287	NAD binding	6.69206259102	0.680318188177	1
Os01g0228600	CC	0005829	cytosol	0.609973666413	0.418102377435	1
Os01g0228600	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	5.65308767409	0.649930754071	2
Os01g0228600	CC	0016021	integral component of membrane	0.0121383403315	0.320697284605	4
Os01g0229100	BP	0001732	formation of cytoplasmic translation initiation complex	11.0857191419	0.788146646589	1
Os01g0229100	CC	0033290	eukaryotic 48S preinitiation complex	10.7789082403	0.781409716271	1
Os01g0229100	MF	0003743	translation initiation factor activity	8.19204308599	0.720287742918	1
Os01g0229100	CC	0016282	eukaryotic 43S preinitiation complex	10.7776088441	0.781380981752	2
Os01g0229100	CC	0005852	eukaryotic translation initiation factor 3 complex	10.4265406263	0.773553039968	4
Os01g0229100	MF	0008483	transaminase activity	0.0639667921819	0.341423486194	10
Os01g0229100	CC	0016021	integral component of membrane	0.015930796621	0.323026746094	10
Os01g0229200	BP	0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	13.3726592522	0.835676750828	1
Os01g0229200	MF	0043130	ubiquitin binding	11.0636889428	0.787666040761	1
Os01g0229200	MF	0035091	phosphatidylinositol binding	9.75504713261	0.758204188403	3
Os01g0229400	BP	0007264	small GTPase mediated signal transduction	9.45108071297	0.751082697598	1
Os01g0229400	MF	0003924	GTPase activity	6.6830134327	0.680064142563	1
Os01g0229400	CC	0005938	cell cortex	1.88604750209	0.504108161639	1
Os01g0229400	MF	0005525	GTP binding	6.02485809362	0.661101913831	2
Os01g0229400	CC	0031410	cytoplasmic vesicle	1.39808438958	0.476385378262	2
Os01g0229400	CC	0042995	cell projection	1.25417790431	0.467309602803	5
Os01g0229400	CC	0005856	cytoskeleton	1.23258387147	0.465903644703	6
Os01g0229400	CC	0005634	nucleus	0.790376386586	0.433787323055	7
Os01g0229400	BP	0030865	cortical cytoskeleton organization	2.43639030944	0.531341819507	10
Os01g0229400	BP	0007163	establishment or maintenance of cell polarity	2.25795813628	0.522884833812	12
Os01g0229400	CC	0005886	plasma membrane	0.50616309761	0.408002743591	12
Os01g0229400	BP	0032956	regulation of actin cytoskeleton organization	1.89341969923	0.504497505629	13
Os01g0229400	BP	0007015	actin filament organization	1.78638861721	0.498768293836	16
Os01g0229400	MF	0019901	protein kinase binding	2.11126657142	0.51567847657	19
Os01g0229400	BP	0008360	regulation of cell shape	1.33824113512	0.472670805146	23
Os01g0229400	BP	0009738	abscisic acid-activated signaling pathway	0.269905578317	0.380134939543	32
Os01g0229500	MF	0047617	acyl-CoA hydrolase activity	11.6044666279	0.799328581963	1
Os01g0229600	MF	0047617	acyl-CoA hydrolase activity	11.599659969	0.79922613188	1
Os01g0229700	MF	0004842	ubiquitin-protein transferase activity	8.36674621186	0.724695767901	1
Os01g0229700	BP	0016567	protein ubiquitination	7.51093527951	0.702636362922	1
Os01g0229700	CC	0005768	endosome	0.0403994480445	0.333884639438	1
Os01g0229700	MF	0008519	ammonium transmembrane transporter activity	0.0802393369287	0.345830148918	6
Os01g0229700	MF	0016874	ligase activity	0.0585664526944	0.339839135801	7
Os01g0229700	MF	0016746	acyltransferase activity	0.0506884563194	0.337390468827	8
Os01g0229700	CC	0005634	nucleus	0.0195251947461	0.324989171049	8
Os01g0229700	CC	0016021	integral component of membrane	0.0111784004378	0.320051699045	12
Os01g0229700	MF	0005509	calcium ion binding	0.034728424904	0.331758839062	13
Os01g0229700	MF	0046983	protein dimerization activity	0.0330221056903	0.331085722942	16
Os01g0229700	MF	0004672	protein kinase activity	0.0258535335388	0.328046757414	17
Os01g0229700	BP	0006857	oligopeptide transport	0.125655513645	0.356170381973	18
Os01g0229700	BP	0072488	ammonium transmembrane transport	0.0776442809051	0.345159578348	21
Os01g0229700	MF	0005524	ATP binding	0.0145322190579	0.322203809748	22
Os01g0229700	BP	0006817	phosphate ion transport	0.061535641564	0.340718861622	23
Os01g0229700	BP	0009116	nucleoside metabolic process	0.0565206145354	0.33921994173	24
Os01g0229700	MF	0003677	DNA binding	0.00696443813326	0.316817405982	40
Os01g0229700	BP	0006468	protein phosphorylation	0.0254439856827	0.327861100317	42
Os01g0229700	BP	0006275	regulation of DNA replication	0.0220012438956	0.326237249246	43
Os01g0229900	MF	0061631	ubiquitin conjugating enzyme activity	8.76983161767	0.73469384971	1
Os01g0229900	BP	0016567	protein ubiquitination	4.82861437924	0.62376405329	1
Os01g0229900	CC	0005634	nucleus	0.632061674545	0.420137349099	1
Os01g0229900	MF	0016746	acyltransferase activity	1.89378829831	0.504516952346	7
Os01g0229900	CC	0016021	integral component of membrane	0.112655868905	0.353435286912	7
Os01g0229900	BP	0006301	postreplication repair	1.98071331651	0.509051310445	8
Os01g0230200	MF	0046983	protein dimerization activity	6.28726381616	0.668780533023	1
Os01g0230200	BP	0006357	regulation of transcription by RNA polymerase II	0.907661103083	0.443033854652	1
Os01g0230200	CC	0005634	nucleus	0.564648221543	0.413807749682	1
Os01g0230200	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1.37586966083	0.475015927306	3
Os01g0230200	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1.04554182196	0.453169525675	9
Os01g0231000	BP	0009734	auxin-activated signaling pathway	11.3664067869	0.794228762123	1
Os01g0231000	CC	0005634	nucleus	4.11364325168	0.599196358587	1
Os01g0231000	MF	0000976	transcription cis-regulatory region binding	0.0445911369828	0.335361322944	1
Os01g0231000	MF	0042802	identical protein binding	0.0420953473007	0.334490902822	4
Os01g0231000	CC	0016021	integral component of membrane	0.00415583966951	0.314060434498	8
Os01g0231000	BP	0006355	regulation of transcription, DNA-templated	3.49911745271	0.576310075697	16
Os01g0231500	MF	0004674	protein serine/threonine kinase activity	6.36082300781	0.670904158779	1
Os01g0231500	BP	0006468	protein phosphorylation	5.23085173609	0.636787723932	1
Os01g0231500	CC	0005634	nucleus	0.330878435448	0.38822199285	1
Os01g0231500	CC	0005737	cytoplasm	0.165054652413	0.363690285972	4
Os01g0231500	MF	0005524	ATP binding	2.98757766319	0.555672547057	7
Os01g0231500	CC	0016021	integral component of membrane	0.00680444071992	0.316677407728	8
Os01g0231500	BP	0018209	peptidyl-serine modification	0.99352038517	0.449428815449	15
Os01g0231500	BP	0006897	endocytosis	0.625048744945	0.419495155349	19
Os01g0231500	MF	0003723	RNA binding	0.134460801746	0.357943238647	25
Os01g0231700	BP	0006414	translational elongation	7.22928977364	0.695104156573	1
Os01g0231700	MF	0003735	structural constituent of ribosome	3.80889669776	0.588078053905	1
Os01g0231700	CC	0022625	cytosolic large ribosomal subunit	3.34862972913	0.570405277562	1
Os01g0231700	MF	0044877	protein-containing complex binding	0.387671870667	0.395106313696	3
Os01g0231700	BP	0002181	cytoplasmic translation	2.8294756614	0.548941578254	8
Os01g0231700	BP	0034059	response to anoxia	0.890573185678	0.441725508927	25
Os01g0231800	MF	0003723	RNA binding	3.57608761886	0.579281132476	1
Os01g0231800	CC	0005739	mitochondrion	0.618566192492	0.418898317759	1
Os01g0231800	CC	0016021	integral component of membrane	0.11883726158	0.354754477716	8
Os01g0231900	MF	0003723	RNA binding	3.5783030969	0.579366174335	1
Os01g0231900	CC	0005634	nucleus	0.361398319979	0.391989032736	1
Os01g0231900	BP	0006355	regulation of transcription, DNA-templated	0.307410023536	0.385205514237	1
Os01g0231900	CC	0005739	mitochondrion	0.0758789567734	0.344696988397	7
Os01g0231900	CC	0016021	integral component of membrane	0.0345191527641	0.331677188113	8
Os01g0232000	MF	0015267	channel activity	6.49690003101	0.674800531247	1
Os01g0232000	BP	0055085	transmembrane transport	2.7763291352	0.5466368889	1
Os01g0232000	CC	0005774	vacuolar membrane	1.58963827168	0.487769405602	1
Os01g0232000	CC	0042807	central vacuole	1.46559943907	0.480481943321	2
Os01g0232000	BP	0006833	water transport	2.13886647816	0.517053025676	5
Os01g0232000	MF	0005372	water transmembrane transporter activity	2.20868628146	0.520491151856	6
Os01g0232000	CC	0016021	integral component of membrane	0.87442579353	0.440477590132	7
Os01g0232000	BP	0015840	urea transport	0.356864111513	0.391439727562	7
Os01g0232000	CC	0005886	plasma membrane	0.0220156925294	0.326244320046	17
Os01g0232100	MF	0015267	channel activity	6.49694308536	0.674801757557	1
Os01g0232100	BP	0055085	transmembrane transport	2.77634753368	0.546637690545	1
Os01g0232100	CC	0005774	vacuolar membrane	1.64224344466	0.49077386768	1
Os01g0232100	CC	0016021	integral component of membrane	0.895463012858	0.442101173643	4
Os01g0232100	BP	0006833	water transport	2.1133624921	0.515783173075	5
Os01g0232100	MF	0005372	water transmembrane transporter activity	2.18234975942	0.51920073956	6
Os01g0232100	CC	0042807	central vacuole	0.832684328872	0.437197233982	6
Os01g0232100	BP	0015840	urea transport	0.234859434601	0.375067256974	8
Os01g0232100	BP	0030437	ascospore formation	0.0855314208884	0.34716483684	11
Os01g0232100	CC	0005886	plasma membrane	0.153561856605	0.361599479482	17
Os01g0232100	CC	0005789	endoplasmic reticulum membrane	0.0417594063253	0.334371791889	19
Os01g0232200	MF	0016301	kinase activity	4.34131479047	0.60723613566	1
Os01g0232200	BP	0016310	phosphorylation	3.92396509291	0.592326690369	1
Os01g0232300	MF	0042781	3'-tRNA processing endoribonuclease activity	12.4870204563	0.817792927024	1
Os01g0232300	BP	0034414	tRNA 3'-trailer cleavage, endonucleolytic	12.135869683	0.810527071202	1
Os01g0232300	CC	0005739	mitochondrion	0.752924766175	0.430691836887	1
Os01g0232300	CC	0030136	clathrin-coated vesicle	0.0425525103381	0.334652233265	8
Os01g0232300	MF	0046872	metal ion binding	2.09964812646	0.515097161188	11
Os01g0232300	CC	0005794	Golgi apparatus	0.0290947581984	0.32946703355	13
Os01g0232300	CC	0005634	nucleus	0.0187851176825	0.324600939362	15
Os01g0232300	MF	0043130	ubiquitin binding	0.0449055888631	0.335469243186	16
Os01g0232300	MF	0051536	iron-sulfur cluster binding	0.0442443569684	0.335241865492	18
Os01g0232300	BP	0000963	mitochondrial RNA processing	2.44893951275	0.531924755924	19
Os01g0232300	MF	0035091	phosphatidylinositol binding	0.0395940393971	0.333592260493	20
Os01g0232400	MF	0043130	ubiquitin binding	10.0558925458	0.765144116889	1
Os01g0232400	CC	0030136	clathrin-coated vesicle	9.49395762796	0.752094108621	1
Os01g0232400	BP	0035652	clathrin-coated vesicle cargo loading	2.97955229268	0.555335233295	1
Os01g0232400	MF	0035091	phosphatidylinositol binding	8.86645550609	0.73705614497	3
Os01g0232400	CC	0005794	Golgi apparatus	6.51530843923	0.6753244844	6
Os01g0232400	MF	0030276	clathrin binding	1.764590816	0.497580633443	7
Os01g0232400	CC	0031984	organelle subcompartment	1.62150145154	0.489595051212	16
Os01g0232400	CC	0005768	endosome	1.28397877205	0.46923016687	17
Os01g0232400	CC	0098588	bounding membrane of organelle	0.937993291327	0.445326278059	20
Os01g0232400	CC	0016021	integral component of membrane	0.00339998766827	0.313166526797	24
Os01g0232500	MF	0061631	ubiquitin conjugating enzyme activity	12.4870145665	0.817792806017	1
Os01g0232500	BP	0016567	protein ubiquitination	6.87527203694	0.685425144121	1
Os01g0232500	CC	0005758	mitochondrial intermembrane space	0.255361985705	0.378074429872	1
Os01g0232500	MF	0016531	copper chaperone activity	0.345815857855	0.390086471784	8
Os01g0232500	MF	0005507	copper ion binding	0.195250834963	0.368859809566	11
Os01g0232500	MF	0003676	nucleic acid binding	0.108177807569	0.352456853373	12
Os01g0232500	CC	0005634	nucleus	0.0919622363783	0.348732300735	12
Os01g0232500	CC	0016021	integral component of membrane	0.0582441214793	0.339742305046	15
Os01g0232500	BP	0006301	postreplication repair	0.288185209682	0.38264754841	19
Os01g0232700	MF	0004399	histidinol dehydrogenase activity	11.3588480543	0.794065965186	1
Os01g0232700	BP	0000105	histidine biosynthetic process	7.78192138735	0.709751305252	1
Os01g0232700	CC	0009507	chloroplast	3.54517324503	0.578091714088	1
Os01g0232700	MF	0051287	NAD binding	6.58197342113	0.677215783446	2
Os01g0232700	CC	0009532	plastid stroma	2.41893273517	0.530528376456	4
Os01g0232700	MF	0046872	metal ion binding	2.54989708382	0.536561127001	6
Os01g0232700	CC	0005829	cytosol	0.846474690605	0.438289893933	10
Os01g0232700	CC	0030126	COPI vesicle coat	0.0580994871841	0.339698768725	12
Os01g0232700	BP	0009555	pollen development	1.85509350851	0.502465038982	13
Os01g0232700	MF	0045330	aspartyl esterase activity	0.0584120052907	0.339792771963	16
Os01g0232700	MF	0030599	pectinesterase activity	0.0580392487554	0.339680620393	17
Os01g0232700	BP	0009411	response to UV	1.62483626949	0.489785083308	18
Os01g0232700	MF	0005198	structural molecule activity	0.0176644453749	0.323998191843	20
Os01g0232700	CC	0005618	cell wall	0.0414486241811	0.334261173887	23
Os01g0232700	CC	0000139	Golgi membrane	0.0397276779525	0.333640978273	24
Os01g0232700	BP	0042545	cell wall modification	0.0563053053449	0.339154128995	34
Os01g0232700	BP	0045490	pectin catabolic process	0.0539785562866	0.338434730788	35
Os01g0232700	CC	0016021	integral component of membrane	0.0228436414092	0.326645692187	36
Os01g0232700	BP	0006886	intracellular protein transport	0.0335288402496	0.331287400778	39
Os01g0232700	BP	0016192	vesicle-mediated transport	0.0321340975385	0.330728531725	41
Os01g0232800	BP	0009737	response to abscisic acid	10.7226468791	0.780163976613	1
Os01g0232800	MF	0016757	glycosyltransferase activity	4.81370785957	0.623271177842	1
Os01g0232800	CC	0016020	membrane	0.624155241922	0.41941307655	1
Os01g0232800	BP	0030244	cellulose biosynthetic process	10.1362287403	0.766979694537	3
Os01g0232800	CC	0009505	plant-type cell wall	0.0909572493463	0.348491041621	4
Os01g0232800	CC	0005802	trans-Golgi network	0.0738505085489	0.344158753474	5
Os01g0232800	CC	0005768	endosome	0.0550770764944	0.338776270436	7
Os01g0232800	BP	0009831	plant-type cell wall modification involved in multidimensional cell growth	0.13740915503	0.358523811755	37
Os01g0232800	BP	2001009	regulation of plant-type cell wall cellulose biosynthetic process	0.132503765269	0.357554348765	39
Os01g0232800	BP	0009663	plasmodesma organization	0.131143191869	0.357282289413	40
Os01g0232800	BP	0010078	maintenance of root meristem identity	0.118665010751	0.354718188374	42
Os01g0232800	BP	0010215	cellulose microfibril organization	0.0969088473343	0.349901029908	52
Os01g0232800	BP	0009826	unidimensional cell growth	0.0959943804969	0.349687257794	54
Os01g0232800	BP	0009749	response to glucose	0.0914548758396	0.34861066847	58
Os01g0232800	BP	0071482	cellular response to light stimulus	0.079179398816	0.345557587207	79
Os01g0232800	BP	0030154	cell differentiation	0.0501760537634	0.337224817425	94
Os01g0233000	CC	0046658	anchored component of plasma membrane	12.3298259005	0.814553128511	1
Os01g0233100	BP	0007049	cell cycle	5.5504866642	0.646783516646	1
Os01g0233100	CC	0000307	cyclin-dependent protein kinase holoenzyme complex	1.59603145284	0.488137168975	1
Os01g0233100	MF	0016538	cyclin-dependent protein serine/threonine kinase regulator activity	1.41090123443	0.477170539982	1
Os01g0233100	BP	0051301	cell division	5.51311685776	0.645629997561	2
Os01g0233100	MF	0004252	serine-type endopeptidase activity	0.0782485463357	0.345316711245	4
Os01g0233100	BP	0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1.39499365412	0.476195501427	5
Os01g0233100	CC	0005634	nucleus	0.491304119741	0.406475165972	7
Os01g0233100	CC	0005737	cytoplasm	0.245081038911	0.37658221857	11
Os01g0233100	CC	0016021	integral component of membrane	0.0455815484868	0.335699961452	15
Os01g0233100	BP	0006465	signal peptide processing	0.108317799624	0.352487744267	33
Os01g0233400	BP	0016573	histone acetylation	10.8119294344	0.782139358183	1
Os01g0233400	CC	0000123	histone acetyltransferase complex	10.0769555275	0.765626085684	1
Os01g0233400	MF	0016740	transferase activity	2.05133429278	0.512662407536	1
Os01g0233400	CC	0005773	vacuole	1.82755918953	0.500991883417	19
Os01g0233500	BP	0007049	cell cycle	5.83918168531	0.655567070325	1
Os01g0233500	CC	0000307	cyclin-dependent protein kinase holoenzyme complex	1.96673138127	0.508328771004	1
Os01g0233500	MF	0016538	cyclin-dependent protein serine/threonine kinase regulator activity	1.73860216144	0.496155004933	1
Os01g0233500	BP	0051301	cell division	5.79986817956	0.654383932751	2
Os01g0233500	MF	0004252	serine-type endopeptidase activity	0.0866637662521	0.347445007316	4
Os01g0233500	BP	0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1.71899983008	0.495072640307	5
Os01g0233500	CC	0005634	nucleus	0.605416157886	0.417677931798	7
Os01g0233500	CC	0005737	cytoplasm	0.302004430629	0.384494558029	11
Os01g0233500	MF	0003676	nucleic acid binding	0.00998644035676	0.31921015236	11
Os01g0233500	CC	0016021	integral component of membrane	0.0342313633237	0.331564497059	15
Os01g0233500	BP	0006465	signal peptide processing	0.1199668097	0.354991799009	33
Os01g0233500	BP	0015074	DNA integration	0.0300161434221	0.329856143433	42
Os01g0233800	MF	0004672	protein kinase activity	5.37645252535	0.641377833618	1
Os01g0233800	BP	0006468	protein phosphorylation	5.29128371846	0.638700518394	1
Os01g0233800	CC	0005634	nucleus	0.635503159203	0.420451192329	1
Os01g0233800	CC	0005886	plasma membrane	0.406981095416	0.397330441616	4
Os01g0233800	MF	0005524	ATP binding	3.02209312067	0.557118125631	6
Os01g0233800	CC	0005737	cytoplasm	0.317012962502	0.386453268858	6
Os01g0233800	BP	0080147	root hair cell development	2.49684966853	0.534136661054	9
Os01g0233800	MF	0005515	protein binding	0.809040158755	0.435302549855	26
Os01g0233900	MF	0061631	ubiquitin conjugating enzyme activity	14.0678459905	0.845215221481	1
Os01g0233900	BP	0016567	protein ubiquitination	7.74566792115	0.708806702009	1
Os01g0234100	CC	0005634	nucleus	3.83352375106	0.588992691754	1
Os01g0234100	MF	0003677	DNA binding	3.00864080525	0.556555701628	1
Os01g0234100	BP	0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.0792669760211	0.345580176444	1
Os01g0234100	MF	0047196	long-chain-alcohol O-fatty-acyltransferase activity	0.0830214315742	0.346537114656	6
Os01g0234100	MF	0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	0.0823238003722	0.346360964658	7
Os01g0234100	CC	0005886	plasma membrane	0.0122811544788	0.320791117771	8
Os01g0234100	CC	0016021	integral component of membrane	0.00658663105582	0.316484150628	11
Os01g0234100	MF	0004144	diacylglycerol O-acyltransferase activity	0.056806615665	0.33930716906	14
Os01g0234100	BP	0019432	triglyceride biosynthetic process	0.0562257234233	0.339129771651	15
Os01g0234100	MF	0008234	cysteine-type peptidase activity	0.0467079216055	0.336080646576	17
Os01g0234100	BP	0006508	proteolysis	0.0243334075939	0.327349993502	48
Os01g0234200	MF	0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	9.21007918529	0.745354590203	1
Os01g0234200	BP	0006265	DNA topological change	8.18566248936	0.720125865456	1
Os01g0234200	CC	0005634	nucleus	0.709585358135	0.427011963801	1
Os01g0234200	MF	0003677	DNA binding	3.19872782498	0.564390020376	7
Os01g0234200	CC	0016021	integral component of membrane	0.00741754555936	0.317205375233	7
Os01g0234200	MF	0005524	ATP binding	2.99496971362	0.555982841179	8
Os01g0234200	BP	0000712	resolution of meiotic recombination intermediates	2.11127946687	0.515679120889	10
Os01g0234200	MF	0046872	metal ion binding	2.12111623326	0.516170041355	21
Os01g0234200	BP	0000819	sister chromatid segregation	1.39961623067	0.476479407892	29
Os01g0234300	MF	0030599	pectinesterase activity	12.162473862	0.811081203177	1
Os01g0234300	BP	0042545	cell wall modification	11.7991155853	0.803459687474	1
Os01g0234300	CC	0005618	cell wall	2.71277218822	0.543851593252	1
Os01g0234300	MF	0045330	aspartyl esterase activity	12.157732887	0.810982498972	2
Os01g0234300	BP	0045490	pectin catabolic process	11.234965581	0.791390074629	2
Os01g0234300	MF	0004857	enzyme inhibitor activity	8.2781501384	0.722466167244	3
Os01g0234300	CC	0005576	extracellular region	1.75012200402	0.496788240701	3
Os01g0234300	CC	0016021	integral component of membrane	0.613985314248	0.418474676179	5
Os01g0234300	BP	0043086	negative regulation of catalytic activity	7.5343304382	0.703255629745	6
Os01g0234499	MF	0045330	aspartyl esterase activity	12.2141552781	0.812155933352	1
Os01g0234499	BP	0042545	cell wall modification	11.7736369269	0.802920893053	1
Os01g0234499	CC	0005618	cell wall	2.43563221787	0.531306556557	1
Os01g0234499	MF	0030599	pectinesterase activity	12.1362105785	0.810534175472	2
Os01g0234499	BP	0045490	pectin catabolic process	11.2871055341	0.792518098741	2
Os01g0234499	MF	0004857	enzyme inhibitor activity	7.9058764791	0.7129645099	3
Os01g0234499	CC	0005576	extracellular region	1.54571696066	0.485222609416	3
Os01g0234499	CC	0016021	integral component of membrane	0.439878845854	0.401001522845	5
Os01g0234499	BP	0043086	negative regulation of catalytic activity	7.19550682233	0.694190896114	6
Os01g0234499	CC	0009506	plasmodesma	0.0318723549309	0.330622309579	8
Os01g0234499	MF	0008270	zinc ion binding	0.00915600139079	0.318593751961	9
Os01g0234499	MF	0003676	nucleic acid binding	0.00401242927309	0.313897510906	13
Os01g0234499	BP	0015074	DNA integration	0.0120601183434	0.320645656382	27
Os01g0234700	CC	0016021	integral component of membrane	0.887278357164	0.441471799342	1
Os01g0234700	MF	0004430	1-phosphatidylinositol 4-kinase activity	0.144101369254	0.359818916281	1
